QUOTE_UNIXTIME;QUOTE_READTIME;QUOTE_DATE;QUOTE_TIME_HOURS;UNDERLYING_LAST;EXPIRE_DATE;EXPIRE_UNIX;DTE;C_DELTA;C_GAMMA;C_VEGA;C_THETA;C_RHO;C_IV;C_VOLUME;C_LAST;C_SIZE;C_BID;C_ASK;STRIKE;P_BID;P_ASK;P_SIZE;P_LAST;P_DELTA;P_GAMMA;P_VEGA;P_THETA;P_RHO;P_IV;P_VOLUME;STRIKE_DISTANCE;STRIKE_DISTANCE_PCT;CallPutParityCriterion;C_MID;P_MID;C_BIDASKSPREAD;P_BIDASKSPREAD;YTE;calc;volume;Forward;LogMoneyness;FwdPct;LogMoneyFwdPct
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-12-20;1576875600;352.27;0,42678;0,00077;9,4095;-0,23017;8,0345;0,20588;500;152; 49 x 49;137.7;140.3;2575;231.39;234.3; 49 x 49;266.15;-0,6114;0,00099;9,08191;-0,26843;-16,85844;0,15245;427;103.2;0.04;0.996351456;139;232.845;2.6;2.91;0.965123288;2480.811349;927;2480.811349;0.016183493;2682.29167;-0.017728768
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-12-20;1576875600;352.27;0,5878;0,00073;9,27486;-0,24983;9,78998;0,23249;10;224.09; 49 x 49;247.71;253.2;2375;148.4;150.61; 49 x 49;152.62;-0,40707;0,00085;9,30872;-0,29483;-11,16773;0,18674;57;96.8;0.04;0.998235789;250.455;149.505;5.49;2.21;0.965123288;2476.128412;67;2476.128413;-0.01810955;2473.95833;-0.017728766
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-12-20;1576875600;352.27;0,60648;0,00066;9,15708;-0,24862;9,90767;0,23581;25;523.58; 49 x 49;263.7;269.2;2350;140.3;142.5; 49 x 49;162.2;-0,38568;0,00078;9,1825;-0,29439;-10,58275;0,19107;250;121.8;0.05;0.9986;266.45;141.4;5.5;2.2;0.965123288;2475.225315;275;2475.225315;-0.022546876;2473.68421;-0.022276395
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-12-20;1576875600;352.27;0,62395;0,00066;9,02392;-0,24837;9,99896;0,23969;11;307.25; 49 x 49;280.6;286;2325;132.41;134.4; 49 x 49;131.56;-0,36535;0,00077;9,03408;-0,2921;-10,01915;0,19417;118;146.8;0.06;0.998651613;283.3;133.405;5.4;1.99;0.965123288;2475.097389;129;2475.097389;-0.027169335;2473.40426;-0.026872147
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-12-20;1576875600;352.27;0,658;0,00061;8,70995;-0,24467;10,11445;0,24674;2;283.65; 49 x 49;314.4;320;2275;117.6;119.6; 49 x 49;115.22;-0,32689;0,00078;8,68221;-0,2873;-8,9657;0,20233;5;196.8;0.08;0.999191209;317.2;118.6;5.6;2;0.965123288;2473.760756;7;2473.760755;-0.036376294;2472.82609;-0.036212173
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-12-20;1576875600;352.27;0,69049;0,00065;8,33807;-0,2379;10,13673;0,25296;800;297.5; 49 x 49;349.1;354.9;2225;104.2;105.9; 49 x 49;133.44;-0,29273;0,0007;8,27211;-0,27985;-7,99652;0,2092;469;246.8;0.1;0.999914607;352;105.05;5.8;1.7;0.965123288;2471.97109;1269;2471.971089;-0.045713372;2472.22222;-0.04575749
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-12-20;1576875600;352.27;0,72066;0,00059;7,92419;-0,23087;10,06056;0,25891;1;361.4; 49 x 49;385.6;391.51;2175;92.3;93.91; 49 x 49;118.68;-0,26058;0,00063;7,82324;-0,2708;-7,12027;0,2158;37;296.8;0.12;1.000602299;388.555;93.105;5.91;1.61;0.965123288;2470.272158;38;2470.272158;-0.055285542;2471.59091;-0.055517328
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-12-20;1576875600;352.27;0,77432;0,00046;6,9976;-0,21033;9,62186;0,27226;12;710.37; 49 x 49;462;468.1;2075;71.49;72.9; 49 x 49;97.56;-0,20499;0,00051;6,84877;-0,24752;-5,58583;0,22963;50;396.8;0.16;1.001881928;465.05;72.195;6.1;1.41;0.965123288;2467.117064;62;2467.117063;-0.075171656;2470.2381;-0.075720715
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-12-20;1576875600;352.27;0,78749;0,00051;6,75062;-0,20397;9,45319;0,27539;1;414.6; 49 x 49;481.7;487.9;2050;66.8;68.1; 49 x 49;81.5;-0,19189;0,00052;6,59404;-0,24012;-5,23966;0,23258;14;421.8;0.17;1.00215122;484.8;67.45;6.2;1.3;0.965123288;2466.454116;15;2466.454115;-0.080319179;2469.87952;-0.080921908
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-12-20;1576875600;352.27;0,79858;0,00045;6,49941;-0,19748;9,26039;0,27768;15;592; 49 x 49;501.7;507.9;2025;62.6;63.89; 49 x 49;60.55;-0,18014;0,00047;6,34526;-0,23379;-4,92165;0,23587;2;446.8;0.18;1.00257037;504.8;63.245;6.2;1.29;0.965123288;2465.42295;17;2465.422951;-0.085466407;2469.5122;-0.086186148
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-12-20;1576875600;352.27;0,83139;0,00037;5,72592;-0,17732;8,5391;0,28707;1;491.9; 49 x 49;563;569.4;1950;51.11;52.1; 49 x 49;54;-0,14812;0,00035;5,59847;-0,21225;-4,04779;0,24597;150;521.8;0.21;1.003674359;566.2;51.605;6.4;0.99;0.965123288;2462.711115;151;2462.711115;-0.101378859;2468.35443;-0.102372909
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-12-20;1576875600;352.27;0,84143;0,00039;5,46392;-0,16976;8,25017;0,28978;1;893.5; 49 x 49;583.89;590.3;1925;47.6;48.6; 49 x 49;46.6;-0,13864;0,00031;5,35174;-0,20535;-3,78373;0,24872;3;546.8;0.22;1.004033766;587.095;48.1;6.41;1;0.965123288;2461.829555;4;2461.829556;-0.106827248;2467.94872;-0.107905398
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-12-20;1576875600;352.27;0,86935;0,0003;4,68057;-0,14861;7,24322;0,29834;2;850.11; 49 x 49;647.7;654.3;1850;38.49;39.4; 49 x 49;53;-0,11333;0,00027;4,64375;-0,18357;-3,08346;0,25935;75;621.8;0.25;1.005245946;651;38.945;6.6;0.91;0.965123288;2458.860948;77;2458.860948;-0.123562241;2466.66667;-0.124938737
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-12-20;1576875600;352.27;0,892;0,00031;3,90952;-0,1257;6,02091;0,30756;10;809; 49 x 49;713.1;719.8;1775;30.91;31.71; 49 x 49;43.73;-0,09166;0,00026;3,98138;-0,16264;-2,4909;0,26929;250;696.8;0.28;1.006546479;716.45;31.31;6.7;0.8;0.965123288;2455.683917;260;2455.683917;-0.140974109;2465.27778;-0.142667504
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-12-20;1576875600;352.27;0,9166;0,00016;2,91682;-0,09712;4,02188;0,31773;1;1062.65; 49 x 49;802.1;809;1675;22.71;23.4; 49 x 49;30.47;-0,06794;0,00014;3,17874;-0,13474;-1,84716;0,28185;1;796.8;0.32;1.008516418;805.55;23.055;6.9;0.69;0.965123288;2450.88722;2;2450.88722;-0.165308516;2463.23529;-0.167491087
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-12-20;1576875600;352.27;0,92662;0,00015;2,45807;-0,08438;2,87169;0,32235;2;830.45; 49 x 49;847.39;854.3;1625;19.39;20; 49 x 49;24.55;-0,05854;0,00021;2,81924;-0,12158;-1,58249;0,28853;1;846.8;0.34;1.009606154;850.845;19.695;6.91;0.61;0.965123288;2448.241812;3;2448.241812;-0.178000945;2462.12121;-0.180456064
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2019-12-31;1577826000;363.27;0,90082;0,00027;3,65771;-0,11203;5,65099;0,30291;9;678.66; 1 x 1;728.7;746.8;1750;25.9;33.4; 1 x 1;36.04;-0,08592;0,00022;3,86359;-0,15245;-2,41843;0,26933;9;721.8;0.29;1.007805714;737.75;29.65;18.1;7.5;0.995260274;2452.615584;18;2452.615584;-0.146591435;2464.78873;-0.148741651
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-01-17;1579294800;380.27;0,14962;0,00051;5,87466;-0,11491;3,45996;0,17011;89;23.3; 1 x 1;27.2;34.8;2950;476.81;494.9; 1 x 1;271.67;-0,98325;0;0;-0,11046;-30,7694;0.00001;2;478.2;0.19;0.992072881;31;485.855;7.6;18.09;1.041835616;2491.510499;91;2491.5105;0.073359294;3641.97531;-0.091514981
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-01-17;1579294800;380.27;0,17854;0,00065;6,57381;-0,12994;4,0779;0,1731;5;51; 1 x 1;35.3;42.89;2900;436.4;454.49; 1 x 1;248.3;-1;0;-4292,39994;0;0;0.00007;1;428.2;0.17;0.992451724;39.095;445.445;7.59;18.09;1.041835616;2490.55943;6;2490.55943;0.066101089;3493.9759;-0.080921907
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-01-17;1579294800;380.27;0,16364;0,00059;6,22453;-0,12256;3,7619;0,17188;3;97.8; 1 x 1;31.1;38.6;2925;456.39;474.51; 1 x 1;260.8;-1;0;-4542,40022;0;0;0,00011;1;453.2;0.18;0.992259829;34.85;465.45;7.5;18.12;1.041835616;2491.041084;4;2491.041084;0.06974498;3567.07317;-0.086186148
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-01-17;1579294800;380.27;0,21104;0,00063;7,26814;-0,14555;4,75779;0,17624;3;131.1; 1 x 1;45.4;52.9;2850;397.9;416.01; 1 x 1;389.8;-1;0;-3792,3999;0;0;0,00014;150;378.2;0.15;0.992829825;49.15;406.955;7.5;18.11;1.041835616;2489.610947;153;2489.610946;0.058713375;3352.94118;-0.070581075
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-01-17;1579294800;380.27;0,19476;0,00065;6,92285;-0,13745;4,41091;0,17496;10;32.03; 1 x 1;40.1;47.61;2875;416.89;435; 1 x 1;169.5;-1;0;-4042,39965;0;0;0,00035;200;403.2;0.16;0.992643478;43.855;425.945;7.51;18.11;1.041835616;2490.078315;210;2490.078316;0.062424843;3422.61905;-0.075720714
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-01-17;1579294800;380.27;0,2663;0,00074;8,23286;-0,16928;5,85978;0,18298;20;51.5; 1 x 1;64.6;72.09;2775;344.4;362.5; 1 x 1;338.8;-0,90316;0,00067;3,71602;-0,14549;-26,97947;0,08963;250;303.2;0.12;0.993464865;68.345;353.45;7.49;18.1;1.041835616;2488.019544;270;2488.019544;0.0474092;3153.40909;-0.055517328
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-01-17;1579294800;380.27;0,28639;0,00071;8,51849;-0,17745;6,23642;0,18572;150;91; 1 x 1;72.1;79.69;2750;327.7;345.8; 1 x 1;222.15;-0,85314;0,00085;5,28856;-0,16777;-25,52151;0,10362;25;278.2;0.11;0.993678182;75.895;336.75;7.59;18.1;1.041835616;2487.485431;175;2487.48543;0.043572148;3089.88764;-0.050609993
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-01-17;1579294800;380.27;0,30652;0,00075;8,78223;-0,18485;6,61337;0,18777;1;102.16; 1 x 1;80.31;87.81;2725;311.59;329.69; 1 x 1;179.78;-0,81109;0,00087;6,39356;-0,18547;-24,25252;0,1136;100;253.2;0.1;0.993886239;84.06;320.64;7.5;18.1;1.041835616;2486.964709;101;2486.964708;0.039696884;3027.77778;-0.045757491
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-01-17;1579294800;380.27;0,36857;0,00073;9,41395;-0,20501;7,70898;0,19631;2;134.12; 1 x 1;108.31;115.8;2650;266.8;284.9; 1 x 1;306.35;-0,70183;0,00102;8,43082;-0,22727;-20,98126;0,13392;175;178.2;0.07;0.994549057;112.055;275.85;7.49;18.1;1.041835616;2485.307269;177;2485.307268;0.027865784;2849.46237;-0.031517052
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-01-17;1579294800;380.27;0,38894;0,0008;9,56875;-0,21142;8,05436;0,19896;32;142.5; 1 x 1;116.5;128.6;2625;253.1;271.2; 1 x 1;185.5;-0,67003;0,00103;8,85759;-0,23706;-19,99784;0,13947;55;153.2;0.06;0.99480381;122.55;262.15;12.1;18.1;1.041835616;2484.670823;87;2484.670822;0.023860448;2792.55319;-0.026872146
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-01-17;1579294800;380.27;0,41013;0,00074;9,6947;-0,21666;8,38735;0,20209;125;152.3; 1 x 1;127.6;139.7;2600;239.9;257.99; 1 x 1;257.2;-0,63873;0,00101;9,19304;-0,24657;-19,05914;0,14488;4;128.2;0.05;0.995021154;133.65;248.945;12.1;18.09;1.041835616;2484.128092;129;2484.128091;0.019799362;2736.84211;-0.022276395
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-01-17;1579294800;380.27;0,43109;0,00079;9,79186;-0,22135;8,70352;0,20499;40;224.02; 1 x 1;139.21;151.3;2575;230.29;242.4; 1 x 1;197;-0,60859;0,00103;9,45148;-0,2545;-18,15761;0,15034;150;103.2;0.04;0.995281553;145.255;236.345;12.09;12.11;1.041835616;2483.478159;190;2483.47816;0.015716888;2682.29167;-0.017728768
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-01-17;1579294800;380.27;0,58751;0,00073;9,63761;-0,23833;10,50814;0,23035;1;207.8; 1 x 1;247.4;265.5;2375;147.39;159.5; 1 x 1;152.3;-0,40773;0,00079;9,67299;-0,27866;-12,11716;0,18342;125;96.8;0.04;0.997370526;256.45;153.445;18.1;12.11;1.041835616;2478.276563;126;2478.276564;-0.018486156;2473.95833;-0.017728766
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-01-17;1579294800;380.27;0,63983;0,00067;9,23459;-0,236;10,80076;0,24012;7;253.45; 1 x 1;296.2;314.29;2300;123.5;135.6; 1 x 1;123.3;-0,34798;0,00077;9,22687;-0,2749;-10,31955;0,19469;5;171.8;0.07;0.99828913;305.245;129.55;18.09;12.1;1.041835616;2475.996106;12;2475.996107;-0.032022121;2473.11828;-0.031517052
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-01-17;1579294800;380.27;0,65578;0,00059;9,06895;-0,23347;10,85026;0,24308;1;533.55; 1 x 1;313.2;331.31;2275;116.2;128.3; 1 x 1;157.5;-0,32968;0,00076;9,04074;-0,27192;-9,76821;0,19869;125;196.8;0.08;0.998573626;322.255;122.25;18.11;12.1;1.041835616;2475.290689;126;2475.29069;-0.036644807;2472.82609;-0.036212173
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-01-17;1579294800;380.27;0,77072;0,0005;7,35078;-0,20207;10,35881;0,26769;7;717.56; 1 x 1;460.2;478.3;2075;71.5;79; 1 x 1;41.49;-0,20766;0,00053;7,18174;-0,23528;-6,14569;0,2248;7;396.8;0.16;1.00133012;469.25;75.25;18.1;7.5;1.041835616;2468.476629;14;2468.47663;-0.075410919;2470.2381;-0.075720715
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-01-17;1579294800;380.27;0,79417;0,00048;6,84419;-0,19075;9,98978;0,27355;2;697.42; 1 x 1;499.59;517.7;2025;62.39;70; 1 x 1;47.6;-0,18423;0,0004;6,67167;-0,22322;-5,43402;0,23125;2;446.8;0.18;1.002128395;508.645;66.195;18.11;7.61;1.041835616;2466.510292;4;2466.510292;-0.085657904;2469.5122;-0.086186148
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-01-17;1579294800;380.27;0,80526;0,00045;6,58786;-0,18444;9,76947;0,27655;1;484.4; 1 x 1;519.7;537.8;2000;58.2;65.8; 1 x 1;61.6;-0,17256;0,00045;6,41469;-0,21688;-5,10207;0,23453;1;471.8;0.19;1.002505;528.75;62;18.1;7.6;1.041835616;2465.583713;2;2465.583713;-0.090889757;2469.1358;-0.091514981
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-01-17;1579294800;380.27;0,87262;0,00027;4,7161;-0,13726;7,51699;0,29642;8;661.88; 1 x 1;665.91;684.01;1825;34.7;42.2; 1 x 1;37.8;-0,10886;0,00028;4,69499;-0,17048;-3,21306;0,25669;50;646.8;0.26;1.005616438;674.96;38.45;18.1;7.5;1.041835616;2457.955047;58;2457.955048;-0.129311067;2466.21622;-0.130768281
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-01-17;1579294800;380.27;0,88049;0,00026;4,44712;-0,13003;7,09137;0,2991;1;718.95; 1 x 1;687.5;705.6;1800;32.1;39.6; 1 x 1;51.3;-0,10173;0,00028;4,46784;-0,16398;-2,999;0,25985;13;671.8;0.27;1.006144444;696.55;35.85;18.1;7.5;1.041835616;2456.665157;14;2456.665159;-0.135073462;2465.75342;-0.136677139
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-03-20;1584734400;443.23;0,16999;0,00051;6,87083;-0,1143;4,48144;0,1726;25;28; 25 x 25;38.6;39.99;2950;488.5;495.1; 25 x 25;485.67;-0,97881;0;0;-0,11343;-35,85695;0,00024;40;478.2;0.19;0.991276271;39.295;491.8;1.39;6.6;1.214328767;2493.512729;65;2493.512729;0.073010426;3641.97531;-0.091514981
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-03-20;1584734400;443.23;0,59967;0,00059;10,27372;-0,21459;11,94216;0,23293;1;228.49; 25 x 25;282.11;287.9;2350;155.49;157.9; 25 x 25;159.22;-0,39367;0,00077;10,32289;-0,25686;-13,73249;0,18126;3;121.8;0.05;0.997212766;285.005;156.695;5.79;2.41;1.214328767;2478.66863;4;2478.668629;-0.023150608;2473.68421;-0.022276395
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-03-20;1584734400;443.23;0,69229;0,00056;9,26529;-0,20466;12,16417;0,2514;150;405; 25 x 25;383.1;389.21;2200;111.9;114; 25 x 25;117;-0,28779;0,00058;9,19888;-0,2431;-10,03522;0,20162;150;271.8;0.11;0.999343182;386.155;112.95;6.11;2.1;1.214328767;2473.384564;300;2473.384564;-0.050868965;2471.91011;-0.050609993
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-03-20;1584734400;443.23;0,8693;0,00031;5,12486;-0,12433;8,3591;0,29466;12;709.44; 25 x 25;698.59;705.4;1800;41.2;42.3; 25 x 25;46.14;-0,11057;0,00032;5,12636;-0,15814;-3,8424;0,25102;12;671.8;0.27;1.006397222;701.995;41.75;6.81;1.1;1.214328767;2456.048114;24;2456.048115;-0.134964365;2465.75342;-0.136677139
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-03-20;1584734400;443.23;0,8777;0,00027;4,83938;-0,11726;7,89687;0,29689;8;702.49; 25 x 25;720;726.8;1775;38.4;39.5; 25 x 25;43.26;-0,10378;0,0003;4,88638;-0,15193;-3,59219;0,25427;12;696.8;0.28;1.006935211;723.4;38.95;6.8;1.1;1.214328767;2454.735888;20;2454.735889;-0.140806415;2465.27778;-0.142667504
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-03-20;1584734400;443.23;0,88561;0,00029;4,55649;-0,11065;7,40972;0,29926;8;723.56; 25 x 25;741.5;748.5;1750;35.91;36.89; 25 x 25;43.24;-0,09707;0,00019;4,65557;-0,146;-3,3607;0,25661;8;721.8;0.29;1.00752;745;36.4;7;0.98;1.214328767;2453.311101;16;2453.311101;-0.146714575;2464.78873;-0.148741651
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-06-19;1592596800;534.23;0,27108;0,00061;9,79975;-0,13965;8,05623;0,18441;3;57.09; 1 x 1;78;85.49;2825;401.19;414.71; 49 x 49;447.5;-0,97545;0;0;-0,11371;-41,37416;-0,00046;146;353.2;0.14;0.990430088;81.745;407.95;7.49;13.52;1.463643836;2495.643083;149;2495.643085;0.053835977;3284.88372;-0.065501549
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-06-19;1592596800;534.23;0,28762;0,00057;10,07705;-0,14433;8,47259;0,18572;12;83; 1 x 1;85.4;93;2800;384.6;398.11; 49 x 49;430.12;-0,95133;0,00026;1,68338;-0,12021;-40,16243;0,06186;65;328.2;0.13;0.990683929;89.2;391.355;7.6;13.51;1.463643836;2495.003632;77;2495.003631;0.050086849;3218.3908;-0.060480747
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-06-19;1592596800;534.23;0,30427;0,00067;10,33638;-0,14932;8,88638;0,18871;37;186.31; 1 x 1;93.3;100.9;2775;368.4;381.9; 49 x 49;437.76;-0,88323;0,00069;4,88069;-0,14138;-37,48613;0,08524;2;303.2;0.12;0.990922523;97.1;375.15;7.6;13.5;1.463643836;2494.402886;39;2494.402885;0.046296387;3153.40909;-0.055517328
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-06-19;1592596800;534.23;0,33846;0,00062;10,7894;-0,15951;9,69675;0,19231;1;127.43; 1 x 1;110.6;118.1;2725;337.6;350.91; 49 x 49;409.5;-0,79471;0,00083;7,79526;-0,16938;-33,79702;0,10576;3;253.2;0.1;0.991436697;114.35;344.255;7.5;13.31;1.463643836;2493.109249;4;2493.10925;0.038625197;3027.77778;-0.045757491
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-06-19;1592596800;534.23;0,3562;0,00064;10,98313;-0,16329;10,09171;0,19547;42;137.8; 49 x 49;118.4;129.1;2700;322.89;336.19; 49 x 49;342.8;-0,75757;0,00082;8,71234;-0,18025;-32,2393;0,11293;500;228.2;0.09;0.991685185;123.75;329.54;10.7;13.3;1.463643836;2492.484547;542;2492.484548;0.03473129;2967.03297;-0.040958608
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-06-19;1592596800;534.23;0,37381;0,00067;11,1528;-0,16787;10,47708;0,19723;1;148.15; 49 x 49;128.3;139.01;2675;309.8;320.9; 49 x 49;226.19;-0,7234;0,00091;9,42966;-0,1891;-30,79803;0,11973;1;203.2;0.08;0.991945794;133.655;315.35;10.71;11.1;1.463643836;2491.829709;2;2491.82971;0.030805427;2907.6087;-0.036212173
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-06-19;1592596800;534.23;0,39175;0,00064;11,29834;-0,17118;10,84729;0,20007;1;126.4; 49 x 49;138.61;149.3;2650;296.2;307.2; 49 x 49;366.77;-0,69074;0,00093;10,00446;-0,19783;-29,43505;0,12526;4;178.2;0.07;0.992266038;143.955;301.7;10.69;11;1.463643836;2491.025497;5;2491.025497;0.026867701;2849.46237;-0.031517052
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-06-19;1592596800;534.23;0,40937;0,00071;11,42026;-0,17477;11,2049;0,20208;1;238; 49 x 49;149.4;160.2;2625;282.9;294; 49 x 49;209.55;-0,66056;0,00088;10,46148;-0,20423;-28,14699;0,13058;1;153.2;0.06;0.992537143;154.8;288.45;10.8;11.1;1.463643836;2490.34509;2;2490.345089;0.022869776;2792.55319;-0.026872146
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-06-19;1592596800;534.23;0,42674;0,00063;11,51633;-0,17752;11,5445;0,20506;2;133.14; 49 x 49;160.6;171.4;2600;270.2;281.21; 49 x 49;264.1;-0,63228;0,00091;10,82337;-0,21066;-26,91701;0,13581;1;128.2;0.05;0.992871154;166;275.705;10.8;11.01;1.463643836;2489.507315;3;2489.507314;0.018859941;2736.84211;-0.022276395
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-06-19;1592596800;534.23;0,46244;0,00062;11,639;-0,18332;12,17395;0,21005;20;170.48; 49 x 49;184.5;195.4;2550;246.1;257; 49 x 49;303.95;-0,57848;0,00089;11,31819;-0,22014;-24,6128;0,14426;104;78.2;0.03;0.99347451;189.95;251.55;10.9;10.9;1.463643836;2487.99539;124;2487.995389;0.010690609;2628.86598;-0.013228266
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-06-19;1592596800;534.23;0,47989;0,00068;11,66512;-0,18602;12,45826;0,21271;32;181.77; 49 x 49;197.1;208;2525;234.79;245.6; 1 x 49;291.09;-0,55273;0,00085;11,47149;-0,22411;-23,5291;0,1485;54;53.2;0.02;0.993823762;202.55;240.195;10.9;10.81;1.463643836;2487.121051;86;2487.121052;0.006564459;2576.53061;-0.008773924
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-06-19;1592596800;534.23;0,54658;0,00064;11,55328;-0,19106;13,38127;0,22411;155;234.73; 49 x 49;251.81;262.81;2425;193.4;204.1; 1 x 49;237.88;-0,46115;0,00077;11,6086;-0,23179;-19,59622;0,1637;50;46.8;0.02;0.995134021;257.31;198.75;11;10.7;1.463643836;2483.846345;205;2483.846344;-0.010412983;2474.4898;-0.008773925
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-06-19;1592596800;534.23;0,57951;0,00059;11,37766;-0,19113;13,70359;0,22877;10;260.54; 49 x 49;280.3;293.6;2375;175.11;185.6; 49 x 49;228.3;-0,42027;0,00072;11,45924;-0,2322;-17,84424;0,17115;425;96.8;0.04;0.995858947;286.95;180.355;13.3;10.49;1.463643836;2482.038251;435;2482.038252;-0.019144856;2473.95833;-0.017728766
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-06-19;1592596800;534.23;0,59481;0,0006;11,26381;-0,19085;13,82809;0,23198;1;324.3; 49 x 49;295.6;309;2350;166.5;176.71; 49 x 49;205.4;-0,40022;0,00075;11,34388;-0,23149;-17,01544;0,17459;425;121.8;0.05;0.996197872;302.3;171.605;13.4;10.21;1.463643836;2481.193816;426;2481.193816;-0.023592828;2473.68421;-0.022276395
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-06-19;1592596800;534.23;0,62516;0,00057;10,98846;-0,18973;14,00241;0,23777;1;365.11; 49 x 49;327.3;340.71;2300;150.5;160; 49 x 49;148;-0,36368;0,00068;11,04432;-0,22904;-15,45096;0,18155;24;171.8;0.07;0.996958696;334.005;155.25;13.41;9.5;1.463643836;2479.300307;25;2479.300306;-0.032601298;2473.11828;-0.031517052
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-06-19;1592596800;534.23;0,66778;0,00056;10,46753;-0,18495;14,07663;0,24609;1;617.91; 49 x 49;377.2;390.7;2225;128.8;137.3; 49 x 49;165.75;-0,31393;0,0006;10,4596;-0,22328;-13,32071;0,19049;2;246.8;0.1;0.998139326;383.95;133.05;13.5;8.5;1.463643836;2476.367713;3;2476.367713;-0.046485118;2472.22222;-0.04575749
1546439410; 2019-01-02 09:30; 2019-01-02;9.5;2471.76; 2020-06-19;1592596800;534.23;0,68159;0,00052;10,26832;-0,18248;14,05207;0,24861;46;327.81; 49 x 49;394.4;407.9;2200;122.2;130.41; 49 x 49;127.8;-0,299;0,0006;10,23706;-0,22043;-12,66614;0,194;101;271.8;0.11;0.998597727;401.15;126.305;13.5;8.21;1.463643836;2475.230949;147;2475.23095;-0.051193046;2471.91011;-0.050609993
